world,optimiser_name,outcome,rollout_times,planning_time,model_reduction_time,iterations
rtc_7.xml,NMR,SUCCESS,"[[13.948979377746582, 14.180912733078003, 14.472959995269775, 14.433836936950684, 14.207086324691772, 14.382019758224487, 14.220079898834229, 14.49364423751831, 14.183404922485352]]",130.07978177070600,0,[9]
rtc_7.xml,OCMR2-G3,SUCCESS,"[[0.0], [7.538886547088623], [10.349467039108276, 10.44404673576355]]",35.55546712875370,2.169539451599120,"[0, 1, 2]"
rtc_7.xml,OCMR2-G5,SUCCESS,"[[6.9798743724823], [10.480008602142334, 10.841108798980713], [0.0], [14.25502896308899, 14.066266775131226]]",67.87368297576900,2.1179676055908200,"[1, 2, 0, 2]"
rtc_7.xml,OCMR2-G10,SUCCESS,"[[10.39546823501587, 10.316165924072266], [14.04915189743042, 14.260891199111938]]",54.98129653930660,0.7038545608520510,"[2, 2]"
rtc_7.xml,NMR,SUCCESS,"[[14.018740177154541, 13.600892782211304, 14.369356393814087, 14.670475482940674, 14.177308797836304, 14.248746633529663, 14.323542833328247, 14.36072063446045]]",115.32478404045100,0,[8]
rtc_7.xml,OCMR2-G3,SUCCESS,"[[0.0], [7.416449069976807, 7.793545484542847, 7.631731033325195], [10.212116956710815, 10.402621746063232]]",50.66208028793340,2.0914947986602800,"[0, 3, 2]"
rtc_7.xml,OCMR2-G5,SUCCESS,"[[7.009740829467773, 6.6605095863342285, 6.903927326202393], [10.426258087158203, 10.654612302780151], [12.405781745910645], [14.126490354537964, 14.317823648452759, 14.228482484817505]]",107.63857579231300,2.033839464187620,"[3, 2, 1, 3]"
rtc_7.xml,OCMR2-G10,SUCCESS,"[[10.419238090515137, 10.319470167160034], [13.878489255905151, 14.154062509536743, 13.948365688323975, 13.737492084503174, 13.903319835662842, 14.014147520065308, 13.778595209121704, 13.67152214050293, 13.85005497932434, 13.966735363006592, 14.11490273475647, 14.02867341041565]]",193.6046702861790,0.7042236328125,"[2, 12]"
rtc_7.xml,NMR,FAILED_TIMEOUT,"[[14.010935306549072, 14.076010704040527, 14.515846014022827, 14.200376749038696, 14.26468801498413, 14.611085176467896, 15.034502267837524, 14.796466827392578, 14.557445764541626, 14.398894786834717, 14.600425958633423, 14.844486713409424, 14.824084281921387]]",190.30676102638200,0,[13]
rtc_7.xml,OCMR2-G3,SUCCESS,"[[0.0], [7.483030319213867, 7.670017719268799], [10.148548603057861, 10.171276569366455], [11.82684850692749, 11.586009979248047], [0.0], [0.0], [14.23858904838562, 13.905578851699829]]",106.11018013954200,4.075657606124880,"[0, 2, 2, 2, 0, 0, 2]"
rtc_7.xml,OCMR2-G5,SUCCESS,"[[6.997473239898682], [10.41280460357666, 10.760837316513062], [12.508527278900146, 12.228827714920044], [13.723772048950195, 14.40553593635559]]",92.16106247901920,2.079119920730590,"[1, 2, 2, 2]"
rtc_7.xml,OCMR2-G10,SUCCESS,"[[10.450628995895386, 10.573408126831055], [13.834092140197754, 13.729816675186157, 13.995363235473633, 13.955602169036865]]",82.37996745109560,0.7070062160491940,"[2, 4]"
rtc_7.xml,NMR,SUCCESS,[[14.104745388031006]],15.6440749168396,0,[1]
rtc_7.xml,OCMR2-G3,SUCCESS,"[[0.0], [7.501509189605713, 7.69709324836731], [10.263657569885254], [11.119426250457764, 11.55294156074524], [12.652830839157104, 12.523603439331055], [0.0], [14.012763977050781]]",106.12938189506500,4.06354284286499,"[0, 2, 1, 2, 2, 0, 1]"
rtc_7.xml,OCMR2-G5,SUCCESS,"[[6.955445766448975, 6.979506254196167], [10.551796436309814, 10.653434991836548], [12.156941890716553, 12.293027400970459], [13.795696020126343, 13.692533254623413, 13.539010286331177, 13.599799394607544, 13.41859221458435, 13.656175136566162]]",152.167325258255,2.0604920387268100,"[2, 2, 2, 6]"
rtc_7.xml,OCMR2-G10,SUCCESS,[[10.596503734588623]],13.264341592788700,0.7193336486816410,[1]
rtc_7.xml,NMR,SUCCESS,"[[14.155481100082397, 14.101298093795776]]",29.78289771080020,0,[2]
rtc_7.xml,OCMR2-G3,SUCCESS,"[[0.0], [7.3458709716796875, 7.532792329788208, 7.767086744308472], [10.359573125839233, 10.263473272323608], [11.613649368286133]]",64.87914276123050,2.8570849895477300,"[0, 3, 2, 1]"
rtc_7.xml,OCMR2-G5,FAILED_TIMEOUT,"[[7.12188720703125, 7.14815092086792, 7.038818836212158], [10.223623037338257, 10.099380493164062], [11.910630464553833, 12.076341390609741], [13.612839221954346, 13.38463020324707, 13.26370096206665, 13.673622131347656, 13.701505899429321, 13.714268684387207, 13.741106271743774, 13.949568748474121]]",185.1714723110200,2.0172760486602800,"[3, 2, 2, 8]"
rtc_7.xml,OCMR2-G10,SUCCESS,"[[10.450999975204468, 10.6265869140625], [14.009441614151001, 13.81489896774292, 13.730742454528809, 14.087015628814697, 14.350203275680542, 14.487229347229004]]",111.40328121185300,0.7133662700653080,"[2, 6]"
rtc_7.xml,NMR,SUCCESS,"[[14.031826734542847, 14.120431900024414, 14.273675680160522, 14.245373010635376, 13.875158786773682, 14.068851709365845, 14.075778007507324, 13.901737928390503, 13.714258193969727, 13.840615272521973]]",141.7237904071810,0,[10]
rtc_7.xml,OCMR2-G3,SUCCESS,"[[0.0], [7.495817422866821], [10.315757989883423, 10.349876403808594], [11.571985960006714, 11.565450668334961], [12.889730453491211]]",77.11364126205440,3.4866833686828600,"[0, 1, 2, 2, 1]"
rtc_7.xml,OCMR2-G5,SUCCESS,"[[7.181890249252319], [10.609261512756348, 10.730367183685303], [12.981321096420288, 12.750719547271729]]",62.23436903953550,2.096210241317750,"[1, 2, 2]"
rtc_7.xml,OCMR2-G10,SUCCESS,"[[10.51163125038147, 10.717698574066162], [14.185050249099731, 13.992100477218628, 13.881763696670532]]",69.20489811897280,0.6888692378997800,"[2, 3]"
rtc_8.xml,NMR,SUCCESS,"[[13.976455688476562, 13.865373849868774]]",29.3554105758667,0,[2]
rtc_8.xml,OCMR2-G3,SUCCESS,"[[4.653301954269409], [6.1405251026153564]]",14.721740245819100,1.4209821224212600,"[1, 1]"
rtc_8.xml,OCMR2-G5,SUCCESS,"[[5.201209783554077], [9.195776224136353]]",18.758121967315700,1.3330416679382300,"[1, 1]"
rtc_8.xml,OCMR2-G10,SUCCESS,[[8.718032598495483]],11.075071334838900,0.706840991973877,[1]
rtc_8.xml,NMR,SUCCESS,[[14.106657266616821]],15.637525796890300,0,[1]
rtc_8.xml,OCMR2-G3,SUCCESS,"[[4.4855570793151855], [0.0], [8.840828895568848]]",19.818253755569500,2.0812792778015100,"[1, 0, 1]"
rtc_8.xml,OCMR2-G5,SUCCESS,"[[5.25027060508728], [8.940178394317627], [0.0], [13.501055717468262]]",37.51116466522220,1.978234052658080,"[1, 1, 0, 1]"
rtc_8.xml,OCMR2-G10,SUCCESS,"[[8.979862451553345], [0.0]]",14.128076553344700,0.6919665336608890,"[1, 0]"
rtc_8.xml,NMR,SUCCESS,[[14.052166223526001]],15.572945594787600,0,[1]
rtc_8.xml,OCMR2-G3,SUCCESS,"[[4.552041053771973], [6.2313549518585205]]",14.711661338806200,1.3176438808441200,"[1, 1]"
rtc_8.xml,OCMR2-G5,SUCCESS,"[[5.034540414810181], [8.997227191925049, 8.97623348236084]]",27.29476547241210,1.4733119010925300,"[1, 2]"
rtc_8.xml,OCMR2-G10,SUCCESS,"[[8.639129161834717, 8.891697406768799], [0.0]]",22.792170763015700,0.7090096473693850,"[2, 0]"
rtc_8.xml,NMR,SUCCESS,[[13.853487253189087]],15.35794973373410,0,[1]
rtc_8.xml,OCMR2-G3,SUCCESS,"[[4.595843076705933], [0.0], [8.827335834503174]]",19.599296808242800,2.0813539028167700,"[1, 0, 1]"
rtc_8.xml,OCMR2-G5,SUCCESS,"[[5.18008828163147], [9.117193460464478]]",18.823883295059200,1.3810606002807600,"[1, 1]"
rtc_8.xml,OCMR2-G10,SUCCESS,"[[8.544732809066772, 8.593631505966187], [13.280301332473755]]",35.63040518760680,0.7139489650726320,"[2, 1]"
rtc_8.xml,NMR,SUCCESS,"[[14.016852617263794, 13.9008629322052]]",29.43920660018920,0,[2]
rtc_8.xml,OCMR2-G3,SUCCESS,[[4.67048454284668]],6.53480076789856,0.7143182754516600,[1]
rtc_8.xml,OCMR2-G5,SUCCESS,[[5.163818836212158]],7.113752365112310,0.7051031589508060,[1]
rtc_8.xml,OCMR2-G10,SUCCESS,"[[8.757461547851562], [13.174845933914185]]",27.121721029281600,0.6901540756225590,"[1, 1]"
rtc_8.xml,NMR,SUCCESS,"[[13.996333599090576, 13.736536979675293]]",29.246822595596300,0,[2]
rtc_8.xml,OCMR2-G3,SUCCESS,"[[4.53423810005188, 4.504654884338379], [6.0393226146698, 6.308629751205444]]",25.323199033737200,1.3543529510498000,"[2, 2]"
rtc_8.xml,OCMR2-G5,SUCCESS,"[[5.349493741989136], [9.084418296813965]]",18.74911880493160,1.296252965927120,"[1, 1]"
rtc_8.xml,OCMR2-G10,SUCCESS,"[[8.694396257400513], [0.0]]",13.79062795639040,0.6754636764526370,"[1, 0]"
rtc_8.xml,NMR,SUCCESS,"[[14.136385202407837, 13.753758907318115]]",29.401038885116600,0,[2]
rtc_8.xml,OCMR2-G3,SUCCESS,"[[4.64398455619812], [0.0], [8.762051582336426], [11.168920755386353]]",33.56109404563900,2.8349709510803200,"[1, 0, 1, 1]"
rtc_8.xml,OCMR2-G5,SUCCESS,"[[5.063507318496704], [8.973941326141357]]",18.279406309127800,1.306257724761960,"[1, 1]"
rtc_8.xml,OCMR2-G10,SUCCESS,"[[8.780507802963257, 8.617851972579956, 8.773108005523682]]",28.569334983825700,0.6874110698699950,[3]
rtc_8.xml,NMR,SUCCESS,"[[14.003072500228882, 13.758372783660889]]",29.288098335266100,0,[2]
rtc_8.xml,OCMR2-G3,SUCCESS,"[[4.692370653152466], [6.004111051559448]]",14.670786142349200,1.3875575065612800,"[1, 1]"
rtc_8.xml,OCMR2-G5,SUCCESS,"[[5.387588262557983], [9.020062923431396]]",18.85813045501710,1.4223744869232200,"[1, 1]"
rtc_8.xml,OCMR2-G10,SUCCESS,[[8.836563348770142]],11.230384826660200,0.6919279098510740,[1]
rtc_8.xml,NMR,SUCCESS,[[13.859263896942139]],15.381680965423600,0,[1]
rtc_8.xml,OCMR2-G3,SUCCESS,[[4.571089267730713]],6.447512626647950,0.70245361328125,[1]
rtc_8.xml,OCMR2-G5,SUCCESS,"[[5.240000247955322], [9.103176593780518]]",18.890143632888800,1.417682409286500,"[1, 1]"
rtc_8.xml,OCMR2-G10,SUCCESS,"[[8.749367713928223, 8.565568208694458]]",19.723554134368900,0.7219562530517580,[2]
rtc_8.xml,NMR,SUCCESS,[[14.187835693359375]],15.704486608505200,0,[1]
rtc_8.xml,OCMR2-G3,SUCCESS,"[[4.63493537902832], [6.053998231887817], [8.768381357192993], [0.0], [0.0], [0.0], [0.0]]",36.29048490524290,3.781440258026120,"[1, 1, 1, 0, 0, 0, 0]"
rtc_8.xml,OCMR2-G5,SUCCESS,[[5.165234565734863]],7.087903738021850,0.710343599319458,[1]
rtc_8.xml,OCMR2-G10,SUCCESS,"[[8.689157009124756], [13.375908613204956]]",27.29005265235900,0.7481770515441900,"[1, 1]"
rtc_9.xml,NMR,SUCCESS,"[[13.181170463562012, 12.98048710823059, 13.270084857940674]]",40.75062441825870,0,[3]
rtc_9.xml,OCMR2-G3,SUCCESS,"[[3.711947441101074, 3.618309497833252], [4.647197484970093], [5.358256578445435, 5.604723930358887]]",28.141135692596400,1.7712109088897700,"[2, 1, 2]"
rtc_9.xml,OCMR2-G5,SUCCESS,"[[4.2300865650177, 4.076527118682861, 4.358315467834473], [5.956278562545776], [7.526110649108887]]",31.901283979415900,1.7255725860595700,"[3, 1, 1]"
rtc_9.xml,OCMR2-G10,SUCCESS,[[5.643725872039795]],7.598051309585570,0.6093966960906980,[1]
rtc_9.xml,NMR,SUCCESS,"[[13.151478052139282, 12.766478538513184, 13.2965567111969]]",40.54819178581240,0,[3]
rtc_9.xml,OCMR2-G3,SUCCESS,"[[3.7189371585845947], [0.0], [0.0], [6.464585065841675], [0.0], [0.0], [0.0]]",24.678102016449000,3.4038631916046100,"[1, 0, 0, 1, 0, 0, 0]"
rtc_9.xml,OCMR2-G5,SUCCESS,"[[4.172643423080444, 4.1686859130859375], [5.767499208450317], [0.0], [12.994407892227173]]",35.508397340774500,1.762575387954710,"[2, 1, 0, 1]"
rtc_9.xml,OCMR2-G10,SUCCESS,"[[5.678856134414673, 5.740829944610596, 5.867969036102295, 5.679712295532227]]",24.918964385986300,0.6160874366760250,[4]
rtc_9.xml,NMR,SUCCESS,"[[13.01785683631897, 12.898565292358398, 13.152973890304565]]",40.38624668121340,0,[3]
rtc_9.xml,OCMR2-G3,SUCCESS,"[[3.7629828453063965], [4.720580101013184, 4.5774126052856445], [5.468203783035278, 5.6904826164245605, 5.579201698303223]]",34.98417639732360,1.7659127712249800,"[1, 2, 3]"
rtc_9.xml,OCMR2-G5,SUCCESS,"[[4.18532919883728, 4.10113000869751]]",10.002962827682500,0.623098611831665,[2]
rtc_9.xml,OCMR2-G10,SUCCESS,"[[5.740668296813965, 5.771728038787842], [0.0]]",16.11113452911380,0.6178450584411620,"[2, 0]"
rtc_9.xml,NMR,SUCCESS,"[[13.123799562454224, 12.94470500946045]]",27.4087975025177,0,[2]
rtc_9.xml,OCMR2-G3,SUCCESS,"[[3.7352347373962402, 3.6870057582855225, 3.8031399250030518, 3.7476885318756104], [4.788629531860352, 4.719042778015137]]",27.83389639854430,1.1902425289154100,"[4, 2]"
rtc_9.xml,OCMR2-G5,SUCCESS,"[[4.140110969543457, 4.113891839981079]]",9.998672723770140,0.6186740398406980,[2]
rtc_9.xml,OCMR2-G10,SUCCESS,"[[5.7584710121154785, 5.677742958068848, 6.035348653793335]]",19.379404067993200,0.6267578601837160,[3]
rtc_9.xml,NMR,SUCCESS,"[[12.983932733535767, 13.013653039932251, 13.27437424659729, 13.267796039581299, 13.02444839477539]]",66.89605927467350,0,[5]
rtc_9.xml,OCMR2-G3,SUCCESS,"[[3.693645477294922, 3.6087770462036133, 3.5588645935058594, 3.7238593101501465], [4.893229722976685, 4.849264621734619], [5.450312852859497, 5.379055023193359]]",40.37230610847470,1.7795684337616000,"[4, 2, 2]"
rtc_9.xml,OCMR2-G5,SUCCESS,"[[4.226853132247925, 4.1173179149627686], [5.669338226318359]]",17.622262716293300,1.178142786026000,"[2, 1]"
rtc_9.xml,OCMR2-G10,SUCCESS,"[[5.614877700805664, 5.62904167175293, 5.868231296539307, 5.62935733795166]]",24.699966192245500,0.6138694286346440,[4]
rtc_9.xml,NMR,SUCCESS,"[[12.942143440246582, 12.998743534088135]]",27.268492460250900,0,[2]
rtc_9.xml,OCMR2-G3,SUCCESS,"[[3.755335807800293, 3.605593204498291], [4.620051622390747], [5.565511226654053]]",22.883541345596300,1.7967443466186500,"[2, 1, 1]"
rtc_9.xml,OCMR2-G5,SUCCESS,"[[4.17550253868103, 4.071529865264893], [5.806636333465576]]",17.731107473373400,1.182682991027830,"[2, 1]"
rtc_9.xml,OCMR2-G10,SUCCESS,"[[5.662243843078613, 5.634684801101685, 5.792521715164185]]",19.033684492111200,0.6064019203186040,[3]
rtc_9.xml,NMR,SUCCESS,"[[13.022735357284546, 12.733556270599365, 13.161997556686401, 13.238513946533203, 12.900291681289673]]",66.38642263412480,0,[5]
rtc_9.xml,OCMR2-G3,SUCCESS,"[[3.6696786880493164, 3.5683367252349854], [0.0], [0.0], [0.0], [7.560837507247925]]",24.214266061782800,2.9379467964172400,"[2, 0, 0, 0, 1]"
rtc_9.xml,OCMR2-G5,SUCCESS,"[[4.223586320877075, 4.208517074584961, 4.413453578948975], [5.931244850158691], [7.6490960121154785]]",32.164355516433700,1.7579445838928200,"[3, 1, 1]"
rtc_9.xml,OCMR2-G10,SUCCESS,"[[5.720219373703003, 5.718324422836304]]",13.395087003707900,0.6170375347137450,[2]
rtc_9.xml,NMR,SUCCESS,"[[13.213817596435547, 12.927021026611328, 13.156722784042358]]",40.62862038612370,0,[3]
rtc_9.xml,OCMR2-G3,SUCCESS,"[[3.6959757804870605, 3.6003713607788086], [0.0], [5.510998487472534]]",17.910221338272100,1.749072551727300,"[2, 0, 1]"
rtc_9.xml,OCMR2-G5,SUCCESS,"[[4.203131914138794, 4.114704608917236], [5.896761417388916]]",17.834434986114500,1.2070815563201900,"[2, 1]"
rtc_9.xml,OCMR2-G10,SUCCESS,"[[5.673218727111816, 5.69831395149231, 5.938837289810181, 5.711564302444458], [12.933446407318115, 13.300989389419556, 12.844687938690186, 12.875751733779907]]",79.58610987663270,0.618504524230957,"[4, 4]"
rtc_9.xml,NMR,SUCCESS,"[[13.322555780410767, 12.931275367736816]]",27.580694913864100,0,[2]
rtc_9.xml,OCMR2-G3,SUCCESS,"[[3.76383376121521, 3.6307365894317627]]",9.05851435661316,0.6220748424530030,[2]
rtc_9.xml,OCMR2-G5,SUCCESS,"[[4.212984800338745, 4.079660415649414], [0.0], [7.401515245437622]]",21.49837875366210,1.7776715755462600,"[2, 0, 1]"
rtc_9.xml,OCMR2-G10,SUCCESS,"[[5.71767783164978, 5.673157453536987, 5.918909311294556]]",19.26872444152830,0.6239721775054930,[3]
rtc_9.xml,NMR,SUCCESS,"[[13.210017919540405, 12.940508842468262, 13.377488851547241, 13.378318309783936]]",54.246583223342900,0,[4]
rtc_9.xml,OCMR2-G3,SUCCESS,"[[3.71283221244812, 3.6735568046569824, 3.846698760986328, 3.7122933864593506], [4.76136326789856], [5.547260046005249, 5.604678392410278, 5.769428491592407], [6.557722091674805]]",50.551087617874100,2.3756957054138200,"[4, 1, 3, 1]"
rtc_9.xml,OCMR2-G5,SUCCESS,"[[4.15796422958374, 4.066169023513794], [5.815449953079224]]",17.690611362457300,1.2088868618011500,"[2, 1]"
rtc_9.xml,OCMR2-G10,SUCCESS,"[[5.6689229011535645, 5.663260221481323, 5.798144102096558, 5.688567638397217], [13.145542621612549]]",40.61886286735540,0.61464524269104,"[4, 1]"
rtc_10.xml,NMR,SUCCESS,"[[13.46914029121399, 13.238605737686157]]",28.181340217590300,0,[2]
rtc_10.xml,OCMR2-G3,SUCCESS,[[4.505671977996826]],6.331380128860470,0.6938900947570800,[1]
rtc_10.xml,OCMR2-G5,SUCCESS,[[6.516889333724976]],8.501801252365110,0.701667070388794,[1]
rtc_10.xml,OCMR2-G10,SUCCESS,[[8.490210771560669]],10.747776985168500,0.6973361968994140,[1]
